  0.2150E+00  0.2464E+03  0.9705E+01  0.4862E+01
  0.2160E+00  0.2464E+03  0.9719E+01  0.4888E+01
  0.2170E+00  0.2464E+03  0.9733E+01  0.4915E+01
  0.2180E+00  0.2463E+03  0.9747E+01  0.4941E+01
  0.2190E+00  0.2463E+03  0.9761E+01  0.4968E+01
  0.2200E+00  0.2462E+03  0.9775E+01  0.4995E+01
  0.2210E+00  0.2462E+03  0.9789E+01  0.5021E+01
  0.2220E+00  0.2461E+03  0.9804E+01  0.5048E+01
  0.2230E+00  0.2461E+03  0.9818E+01  0.5075E+01
  0.2240E+00  0.2461E+03  0.9832E+01  0.5101E+01
  0.2250E+00  0.2460E+03  0.9846E+01  0.5128E+01
  0.2260E+00  0.2460E+03  0.9860E+01  0.5155E+01
  0.2270E+00  0.2459E+03  0.9875E+01  0.5182E+01
  0.2280E+00  0.2459E+03  0.9889E+01  0.5209E+01
  0.2290E+00  0.2459E+03  0.9903E+01  0.5236E+01
  0.2300E+00  0.2458E+03  0.9918E+01  0.5263E+01
  0.2310E+00  0.2458E+03  0.9932E+01  0.5290E+01
  0.2320E+00  0.2457E+03  0.9946E+01  0.5317E+01
  0.2330E+00  0.2457E+03  0.9960E+01  0.5344E+01
  0.2340E+00  0.2457E+03  0.9975E+01  0.5371E+01
  0.2350E+00  0.2456E+03  0.9989E+01  0.5399E+01
  0.2360E+00  0.2456E+03  0.1000E+02  0.5426E+01
  0.2370E+00  0.2455E+03  0.1002E+02  0.5453E+01
  0.2380E+00  0.2455E+03  0.1003E+02  0.5480E+01
  0.2390E+00  0.2454E+03  0.1005E+02  0.5508E+01
  0.2400E+00  0.2454E+03  0.1006E+02  0.5535E+01
  0.2410E+00  0.2454E+03  0.1008E+02  0.5563E+01
  0.2420E+00  0.2453E+03  0.1009E+02  0.5590E+01
  0.2430E+00  0.2453E+03  0.1010E+02  0.5618E+01
  0.2440E+00  0.2452E+03  0.1012E+02  0.5645E+01
  0.2450E+00  0.2452E+03  0.1013E+02  0.5673E+01
  0.2460E+00  0.2452E+03  0.1015E+02  0.5700E+01
  0.2470E+00  0.2451E+03  0.1016E+02  0.5728E+01
  0.2480E+00  0.2451E+03  0.1018E+02  0.5756E+01
  0.2490E+00  0.2450E+03  0.1019E+02  0.5784E+01
  0.2500E+00  0.2450E+03  0.1021E+02  0.5811E+01
  0.2510E+00  0.2449E+03  0.1022E+02  0.5839E+01
  0.2520E+00  0.2449E+03  0.1024E+02  0.5867E+01
  0.2530E+00  0.2449E+03  0.1025E+02  0.5895E+01
  0.2540E+00  0.2448E+03  0.1026E+02  0.5923E+01
  0.2550E+00  0.2448E+03  0.1028E+02  0.5951E+01
  0.2560E+00  0.2447E+03  0.1029E+02  0.5979E+01
  0.2570E+00  0.2447E+03  0.1031E+02  0.6007E+01
  0.2580E+00  0.2446E+03  0.1032E+02  0.6035E+01
  0.2590E+00  0.2446E+03  0.1034E+02  0.6063E+01
  0.2600E+00  0.2446E+03  0.1035E+02  0.6091E+01
  0.2610E+00  0.2445E+03  0.1037E+02  0.6120E+01
  0.2620E+00  0.2445E+03  0.1038E+02  0.6148E+01
  0.2630E+00  0.2444E+03  0.1040E+02  0.6176E+01
  0.2640E+00  0.2444E+03  0.1041E+02  0.6205E+01
  0.2650E+00  0.2443E+03  0.1043E+02  0.6233E+01
  0.2660E+00  0.2443E+03  0.1044E+02  0.6261E+01
  0.2670E+00  0.2443E+03  0.1046E+02  0.6290E+01
  0.2680E+00  0.2442E+03  0.1047E+02  0.6318E+01
  0.2690E+00  0.2442E+03  0.1049E+02  0.6347E+01
  0.2700E+00  0.2441E+03  0.1050E+02  0.6376E+01
  0.2710E+00  0.2441E+03  0.1052E+02  0.6404E+01
  0.2720E+00  0.2440E+03  0.1053E+02  0.6433E+01
  0.2730E+00  0.2440E+03  0.1054E+02  0.6462E+01
  0.2740E+00  0.2439E+03  0.1056E+02  0.6490E+01
  0.2750E+00  0.2439E+03  0.1057E+02  0.6519E+01
  0.2760E+00  0.2439E+03  0.1059E+02  0.6548E+01
  0.2770E+00  0.2438E+03  0.1060E+02  0.6577E+01
  0.2780E+00  0.2438E+03  0.1062E+02  0.6606E+01
  0.2790E+00  0.2437E+03  0.1063E+02  0.6635E+01
  0.2800E+00  0.2437E+03  0.1065E+02  0.6664E+01
  0.2810E+00  0.2436E+03  0.1066E+02  0.6693E+01
  0.2820E+00  0.2436E+03  0.1068E+02  0.6722E+01
  0.2830E+00  0.2436E+03  0.1069E+02  0.6751E+01
  0.2840E+00  0.2435E+03  0.1071E+02  0.6780E+01
  0.2850E+00  0.2435E+03  0.1072E+02  0.6809E+01
  0.2860E+00  0.2434E+03  0.1074E+02  0.6839E+01
  0.2870E+00  0.2434E+03  0.1075E+02  0.6868E+01
  0.2880E+00  0.2433E+03  0.1077E+02  0.6897E+01
  0.2890E+00  0.2433E+03  0.1078E+02  0.6927E+01
  0.2900E+00  0.2432E+03  0.1080E+02  0.6956E+01
  0.2910E+00  0.2432E+03  0.1081E+02  0.6986E+01
  0.2920E+00  0.2432E+03  0.1083E+02  0.7015E+01
  0.2930E+00  0.2431E+03  0.1085E+02  0.7045E+01
  0.2940E+00  0.2431E+03  0.1086E+02  0.7074E+01
  0.2950E+00  0.2430E+03  0.1088E+02  0.7104E+01
  0.2960E+00  0.2430E+03  0.1089E+02  0.7133E+01
  0.2970E+00  0.2429E+03  0.1091E+02  0.7163E+01
  0.2980E+00  0.2429E+03  0.1092E+02  0.7193E+01
  0.2990E+00  0.2428E+03  0.1094E+02  0.7223E+01
  0.3000E+00  0.2428E+03  0.1095E+02  0.7252E+01
  0.3010E+00  0.2428E+03  0.1097E+02  0.7282E+01
  0.3020E+00  0.2427E+03  0.1098E+02  0.7312E+01
  0.3030E+00  0.2427E+03  0.1100E+02  0.7342E+01
  0.3040E+00  0.2426E+03  0.1101E+02  0.7372E+01
  0.3050E+00  0.2426E+03  0.1103E+02  0.7402E+01
  0.3060E+00  0.2425E+03  0.1104E+02  0.7432E+01
  0.3070E+00  0.2425E+03  0.1106E+02  0.7462E+01
  0.3080E+00  0.2424E+03  0.1107E+02  0.7493E+01
  0.3090E+00  0.2424E+03  0.1109E+02  0.7523E+01
  0.3100E+00  0.2423E+03  0.1110E+02  0.7553E+01
  0.3110E+00  0.2423E+03  0.1112E+02  0.7583E+01
  0.3120E+00  0.2423E+03  0.1114E+02  0.7614E+01
  0.3130E+00  0.2422E+03  0.1115E+02  0.7644E+01
  0.3140E+00  0.2422E+03  0.1117E+02  0.7674E+01
  0.3150E+00  0.2421E+03  0.1118E+02  0.7705E+01
  0.3160E+00  0.2421E+03  0.1120E+02  0.7735E+01
  0.3170E+00  0.2420E+03  0.1121E+02  0.7766E+01
  0.3180E+00  0.2420E+03  0.1123E+02  0.7796E+01
  0.3190E+00  0.2419E+03  0.1124E+02  0.7827E+01
  0.3200E+00  0.2419E+03  0.1126E+02  0.7858E+01
  0.3210E+00  0.2418E+03  0.1127E+02  0.7888E+01
  0.3220E+00  0.2418E+03  0.1129E+02  0.7919E+01
  0.3230E+00  0.2417E+03  0.1131E+02  0.7950E+01
  0.3240E+00  0.2417E+03  0.1132E+02  0.7981E+01
  0.3250E+00  0.2417E+03  0.1134E+02  0.8012E+01
  0.3260E+00  0.2416E+03  0.1135E+02  0.8043E+01
  0.3270E+00  0.2416E+03  0.1137E+02  0.8074E+01
  0.3280E+00  0.2415E+03  0.1138E+02  0.8105E+01
  0.3290E+00  0.2415E+03  0.1140E+02  0.8136E+01
  0.3300E+00  0.2414E+03  0.1141E+02  0.8167E+01
  0.3310E+00  0.2414E+03  0.1143E+02  0.8198E+01
  0.3320E+00  0.2413E+03  0.1145E+02  0.8229E+01
  0.3330E+00  0.2413E+03  0.1146E+02  0.8260E+01
  0.3340E+00  0.2412E+03  0.1148E+02  0.8292E+01
  0.3350E+00  0.2412E+03  0.1149E+02  0.8323E+01
  0.3360E+00  0.2411E+03  0.1151E+02  0.8354E+01
  0.3370E+00  0.2411E+03  0.1152E+02  0.8386E+01
  0.3380E+00  0.2410E+03  0.1154E+02  0.8417E+01
  0.3390E+00  0.2410E+03  0.1156E+02  0.8448E+01
  0.3400E+00  0.2409E+03  0.1157E+02  0.8480E+01
  0.3410E+00  0.2409E+03  0.1159E+02  0.8512E+01
  0.3420E+00  0.2409E+03  0.1160E+02  0.8543E+01
  0.3430E+00  0.2408E+03  0.1162E+02  0.8575E+01
  0.3440E+00  0.2408E+03  0.1163E+02  0.8606E+01
  0.3450E+00  0.2407E+03  0.1165E+02  0.8638E+01
  0.3460E+00  0.2407E+03  0.1167E+02  0.8670E+01
  0.3470E+00  0.2406E+03  0.1168E+02  0.8702E+01
  0.3480E+00  0.2406E+03  0.1170E+02  0.8734E+01
  0.3490E+00  0.2405E+03  0.1171E+02  0.8766E+01
  0.3500E+00  0.2405E+03  0.1173E+02  0.8797E+01
  0.3510E+00  0.2404E+03  0.1174E+02  0.8829E+01
  0.3520E+00  0.2404E+03  0.1176E+02  0.8861E+01
  0.3530E+00  0.2403E+03  0.1178E+02  0.8894E+01
  0.3540E+00  0.2403E+03  0.1179E+02  0.8926E+01
  0.3550E+00  0.2402E+03  0.1181E+02  0.8958E+01
  0.3560E+00  0.2402E+03  0.1182E+02  0.8990E+01
  0.3570E+00  0.2401E+03  0.1184E+02  0.9022E+01
  0.3580E+00  0.2401E+03  0.1186E+02  0.9055E+01
  0.3590E+00  0.2400E+03  0.1187E+02  0.9087E+01
  0.3600E+00  0.2400E+03  0.1189E+02  0.9119E+01
  0.3610E+00  0.2399E+03  0.1190E+02  0.9152E+01
  0.3620E+00  0.2399E+03  0.1192E+02  0.9184E+01
  0.3630E+00  0.2398E+03  0.1194E+02  0.9217E+01
  0.3640E+00  0.2398E+03  0.1195E+02  0.9249E+01
  0.3650E+00  0.2398E+03  0.1197E+02  0.9282E+01
  0.3660E+00  0.2397E+03  0.1198E+02  0.9314E+01
  0.3670E+00  0.2397E+03  0.1200E+02  0.9347E+01
  0.3680E+00  0.2396E+03  0.1202E+02  0.9380E+01
  0.3690E+00  0.2396E+03  0.1203E+02  0.9413E+01
  0.3700E+00  0.2395E+03  0.1205E+02  0.9445E+01
  0.3710E+00  0.2395E+03  0.1206E+02  0.9478E+01
  0.3720E+00  0.2394E+03  0.1208E+02  0.9511E+01
  0.3730E+00  0.2394E+03  0.1210E+02  0.9544E+01
  0.3740E+00  0.2393E+03  0.1211E+02  0.9577E+01
  0.3750E+00  0.2393E+03  0.1213E+02  0.9610E+01
  0.3760E+00  0.2392E+03  0.1214E+02  0.9643E+01
  0.3770E+00  0.2392E+03  0.1216E+02  0.9676E+01
  0.3780E+00  0.2391E+03  0.1218E+02  0.9710E+01
  0.3790E+00  0.2391E+03  0.1219E+02  0.9743E+01
  0.3800E+00  0.2390E+03  0.1221E+02  0.9776E+01
  0.3810E+00  0.2390E+03  0.1223E+02  0.9809E+01
  0.3820E+00  0.2389E+03  0.1224E+02  0.9843E+01
  0.3830E+00  0.2389E+03  0.1226E+02  0.9876E+01
  0.3840E+00  0.2388E+03  0.1227E+02  0.9909E+01
  0.3850E+00  0.2388E+03  0.1229E+02  0.9943E+01
  0.3860E+00  0.2387E+03  0.1231E+02  0.9976E+01
  0.3870E+00  0.2387E+03  0.1232E+02  0.1001E+02
  0.3880E+00  0.2386E+03  0.1234E+02  0.1004E+02
  0.3890E+00  0.2386E+03  0.1236E+02  0.1008E+02
  0.3900E+00  0.2385E+03  0.1237E+02  0.1011E+02
  0.3910E+00  0.2385E+03  0.1239E+02  0.1014E+02
  0.3920E+00  0.2384E+03  0.1240E+02  0.1018E+02
  0.3930E+00  0.2384E+03  0.1242E+02  0.1021E+02
  0.3940E+00  0.2383E+03  0.1244E+02  0.1025E+02
  0.3950E+00  0.2383E+03  0.1245E+02  0.1028E+02
  0.3960E+00  0.2382E+03  0.1247E+02  0.1031E+02
  0.3970E+00  0.2382E+03  0.1249E+02  0.1035E+02
  0.3980E+00  0.2381E+03  0.1250E+02  0.1038E+02
  0.3990E+00  0.2381E+03  0.1252E+02  0.1042E+02
  0.4000E+00  0.2380E+03  0.1254E+02  0.1045E+02
  0.4010E+00  0.2380E+03  0.1255E+02  0.1048E+02
  0.4020E+00  0.2379E+03  0.1257E+02  0.1052E+02
  0.4030E+00  0.2379E+03  0.1258E+02  0.1055E+02
  0.4040E+00  0.2378E+03  0.1260E+02  0.1059E+02
  0.4050E+00  0.2378E+03  0.1262E+02  0.1062E+02
  0.4060E+00  0.2377E+03  0.1263E+02  0.1066E+02
  0.4070E+00  0.2377E+03  0.1265E+02  0.1069E+02
  0.4080E+00  0.2376E+03  0.1267E+02  0.1073E+02
  0.4090E+00  0.2376E+03  0.1268E+02  0.1076E+02
  0.4100E+00  0.2375E+03  0.1270E+02  0.1079E+02
  0.4110E+00  0.2375E+03  0.1272E+02  0.1083E+02
  0.4120E+00  0.2374E+03  0.1273E+02  0.1086E+02
  0.4130E+00  0.2374E+03  0.1275E+02  0.1090E+02
  0.4140E+00  0.2373E+03  0.1277E+02  0.1093E+02
  0.4150E+00  0.2372E+03  0.1278E+02  0.1097E+02
  0.4160E+00  0.2372E+03  0.1280E+02  0.1100E+02
  0.4170E+00  0.2371E+03  0.1282E+02  0.1104E+02
  0.4180E+00  0.2371E+03  0.1283E+02  0.1107E+02
  0.4190E+00  0.2370E+03  0.1285E+02  0.1111E+02
  0.4200E+00  0.2370E+03  0.1287E+02  0.1114E+02
  0.4210E+00  0.2369E+03  0.1288E+02  0.1118E+02
  0.4220E+00  0.2369E+03  0.1290E+02  0.1121E+02
  0.4230E+00  0.2368E+03  0.1292E+02  0.1125E+02
  0.4240E+00  0.2368E+03  0.1293E+02  0.1128E+02
